0
 [0.9963337 ]
 [0.9992538 ]
 [0.99965024]
 [0.99687445]
 [0.99990284]
 [0.77481   ]
 [0.999882  ]
 [0.99999416]
 [0.9916999 ]
 [0.9998772 ]
 [0.99931836]
 [0.9999943 ]
 [0.99930537]
 [0.999482  ]
 [0.99650913]
 [0.99811757]
 [0.98477894]
 [0.9998221 ]
 [0.9739725 ]
 [0.95556784]
 [0.97319   ]
 [0.9944713 ]
 [0.9999807 ]
 [0.9967989 ]
 [0.99961615]
 [0.99982435]
 [0.993975  ]
 [0.9964162 ]
 [0.99766374]
 [0.9972692 ]
 [0.99999845]
 [0.9997421 ]
 [0.9999169 ]
 [0.9684557 ]
 [0.9833575 ]
 [0.99119884]
 [0.9361692 ]
 [0.03073709]
 [0.18395966]
 [0.98555344]
 [0.95677835]
 [0.99983835]
 [0.99977404]
 [0.99966   ]
 [0.99996114]
 [0.9999931 ]
 [0.99999523]
 [0.99994147]
 [0.9967623 ]
 [0.99997985]
 [0.99863917]
 [0.99955255]
 [0.9981177 ]
 [0.99999344]
 [0.9999974 ]
 [0.9997969 ]
 [0.9454507 ]
 [0.9904469 ]
 [0.9998368 ]
 [0.99989665]
 [0.9998399 ]
 [0.9824354 ]
 [0.9982937 ]
 [0.99995756]
 [0.9969561 ]
 [0.99057627]
 [0.9999982 ]
 [0.9919308 ]
 [0.9898016 ]
 [0.9818865 ]
 [0.9944602 ]
 [0.9839384 ]
 [0.99761957]
 [0.4318039 ]
 [0.98323745]
 [0.9998642 ]
 [0.99202746]
 [0.99999   ]
 [0.9998579 ]
 [0.99879444]
 [0.9984654 ]
 [0.99962187]
 [0.9999994 ]
 [0.998906  ]
 [0.99996614]
 [0.9999738 ]
 [0.9979042 ]
 [0.99997437]
 [0.99998105]
 [0.9821169 ]
 [0.99877113]
 [0.99981374]
 [0.99800974]
 [0.9594246 ]
 [0.9866281 ]
 [0.999671  ]
 [0.94592184]
 [0.9892055 ]
 [0.34864867]
 [0.2767761 ]
 [0.04045642]
 [0.9997303 ]
 [0.9992619 ]
 [0.9345237 ]
 [0.99992716]
 [0.9999424 ]
 [0.99878675]
 [0.99981624]
 [0.99944514]
 [0.9988123 ]
 [0.9928866 ]
 [0.99990165]
 [0.99986434]
 [0.9931201 ]
 [0.9998497 ]
 [0.9027369 ]
 [0.9999926 ]
 [0.99996126]
 [0.99942905]
 [0.934442  ]
 [0.9995204 ]
 [0.9985127 ]
 [0.9996723 ]
 [0.97110015]
 [1.        ]
 [0.9991635 ]
 [0.56524587]
 [0.9994648 ]
 [0.9999894 ]
 [0.9993777 ]
 [0.99862695]
 [0.9995492 ]
 [0.9977335 ]
 [0.5462615 ]
 [0.999113  ]
 [0.9982691 ]
 [0.9717153 ]
 [0.9999316 ]
 [0.99995804]
 [0.9999881 ]
 [0.99999404]
 [0.9992238 ]
 [0.99999464]
 [0.999977  ]
 [0.99948835]
 [0.9999856 ]
 [0.99990237]
 [0.99917954]
 [0.9751823 ]
 [0.999559  ]
 [0.99218786]
 [0.99956197]
 [0.99995315]
 [0.99991775]
 [0.96685547]
 [0.99684685]
 [0.99833906]
 [0.999967  ]
 [0.99761665]
 [0.9964051 ]
 [0.9365894 ]
 [0.99967027]
 [0.9971102 ]
 [0.9999049 ]
 [0.998171  ]
 [0.9867425 ]
 [0.99962187]
 [0.99995625]
 [0.9245958 ]
 [0.99802643]
 [0.9999783 ]
 [0.99898666]
 [0.99909306]
 [0.9999937 ]
 [0.9803423 ]
 [0.9996197 ]
 [0.9532079 ]
 [0.22845899]
 [0.9976204 ]
 [0.2778906 ]
 [0.994356  ]
 [0.99971014]
 [0.999089  ]
 [0.9984067 ]
 [0.99876356]
 [0.99568695]
 [0.99989223]
 [0.99996376]
 [0.95262444]
 [0.998262  ]
 [0.86251235]
 [0.9965443 ]
 [0.99517846]
 [0.98292863]
 [0.99967086]
 [0.9904174 ]
 [0.9253137 ]
 [0.9985655 ]
 [0.99991274]
 [0.9958579 ]
 [0.96844685]
 [0.9997793 ]
 [0.9999651 ]
 [0.04510392]
 [0.99998474]
 [0.9997683 ]
 [0.99999976]
 [0.99886036]
 [0.99879956]
 [0.9999888 ]
 [0.9981402 ]
 [0.94295764]
 [0.9929096 ]
 [0.9955628 ]
 [0.9602628 ]
 [0.99984634]
 [0.9982364 ]
 [0.998047  ]
 [0.99873143]
 [0.99907386]
 [0.99840516]
 [0.9999982 ]
 [0.99735993]
 [0.99999845]
 [0.54761475]
 [0.99997663]
 [0.9987295 ]
 [0.9436051 ]
 [0.99979895]
 [0.87653506]
 [0.999153  ]
 [0.99993396]
 [0.9971681 ]
 [0.9997377 ]
 [0.99685574]
 [0.9998777 ]
 [0.9983821 ]
 [0.99966145]
 [0.99825174]
 [0.9992003 ]
 [0.99994564]
 [0.9999167 ]
 [0.999915  ]
 [0.97559947]
 [0.9751125 ]
 [0.97376853]
 [0.99998844]
 [0.99997926]
 [0.9918194 ]
 [0.4916152 ]
 [0.99828595]
 [0.9436712 ]
 [1.        ]
 [0.39700645]
 [0.9949774 ]
 [0.99993443]
 [0.9999778 ]
 [0.9998857 ]
 [0.9985481 ]
 [0.96184665]]"
"[[0.47659254]
 [0.4691659 ]
 [0.02827743]
 [0.8573965 ]
 [0.3602936 ]
 [0.6787068 ]
 [0.5516412 ]
 [0.6461083 ]
 [0.568435  ]
 [0.7667637 ]
 [0.6362648 ]
 [0.48184288]
 [0.6612554 ]
 [0.59388393]
 [0.54202867]
 [0.8086785 ]
 [0.70318294]
 [0.6374872 ]
 [0.83401614]
 [0.73555297]
 [0.74789184]
 [0.7404637 ]
 [0.6556651 ]
 [0.66365874]
 [0.80852854]
 [0.6229026 ]
 [0.7000724 ]
 [0.7130079 ]
 [0.78480554]
 [0.6797815 ]
 [0.56303257]
 [0.59942424]
 [0.80787396]
 [0.49471253]
 [0.72401243]
 [0.6520757 ]
 [0.63349617]
 [0.70728904]
 [0.852156  ]
 [0.35119152]
 [0.7351937 ]
 [0.7692533 ]
 [0.6584664 ]
 [0.6986994 ]
 [0.7500922 ]
 [0.55755687]
 [0.80363137]
 [0.58731824]
 [0.62223744]
